CLUES,NOMBRE DE LA ENTIDAD,CLAVE DE LA ENTIDAD,CLAVE DE LA INSTITUCION,TOTAL DE CAMAS,TIPOURGENCIA,MOTATE,YEAR,count,TIPOURGENCIA_V,MOTATE_V
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,2.0,2010,1112,URGENCIA NO CALIFICADA,MEDICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,2.0,2011,832,URGENCIA NO CALIFICADA,MEDICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,2.0,2012,1210,URGENCIA NO CALIFICADA,MEDICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,2.0,2013,5183,URGENCIA NO CALIFICADA,MEDICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,2.0,2014,2722,URGENCIA NO CALIFICADA,MEDICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,2.0,2015,2056,URGENCIA NO CALIFICADA,MEDICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,2.0,2016,781,URGENCIA NO CALIFICADA,MEDICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,3.0,2010,8407,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,3.0,2011,3600,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,3.0,2012,2214,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,3.0,2013,8110,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,3.0,2014,1432,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,3.0,2015,3556,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,3.0,2016,3492,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,4.0,2010,15346,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,4.0,2011,10835,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,4.0,2012,14695,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,4.0,2013,11785,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,4.0,2014,9485,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,4.0,2015,8322,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,4.0,2016,11195,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,9.0,2013,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA002993,CIUDAD DE MEXICO,9,SSA,92,2.0,9.0,2016,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,1.0,1.0,2015,4,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,1.0,1.0,2016,34,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,1.0,2.0,2014,1,URGENCIA CALIFICADA,MEDICA
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,1.0,2.0,2015,7,URGENCIA CALIFICADA,MEDICA
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,1.0,2.0,2016,4,URGENCIA CALIFICADA,MEDICA
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,2.0,1.0,2014,12,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,2.0,1.0,2015,6,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,2.0,1.0,2016,136,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,2.0,2.0,2014,1621,URGENCIA NO CALIFICADA,MEDICA
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,2.0,2.0,2015,1141,URGENCIA NO CALIFICADA,MEDICA
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,2.0,2.0,2016,1551,URGENCIA NO CALIFICADA,MEDICA
DFSSA003005,CIUDAD DE MEXICO,9,SSA,19,2.0,9.0,2014,70,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,-1.0,1.0,2009,345,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,2.0,2009,1088,URGENCIA CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,3.0,2009,11,URGENCIA CALIFICADA,QUIRURGICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,6.0,2009,5667,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,-1.0,9.0,2009,25,,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,1.0,2010,1520,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,1.0,2011,1217,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,1.0,2012,1763,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,1.0,2013,1166,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,1.0,2014,773,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,1.0,2015,1615,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,1.0,2016,1040,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,2.0,2010,753,URGENCIA CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,2.0,2011,1277,URGENCIA CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,2.0,2012,2741,URGENCIA CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,2.0,2013,1896,URGENCIA CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,2.0,2014,1860,URGENCIA CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,2.0,2015,2280,URGENCIA CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,2.0,2016,2871,URGENCIA CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,3.0,2012,8,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,3.0,2013,126,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,3.0,2014,2,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,3.0,2015,1,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,9.0,2010,3,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,9.0,2012,15,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,9.0,2013,5,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,1.0,9.0,2014,1,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,1.0,2010,3048,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,1.0,2011,3488,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,1.0,2012,15251,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,1.0,2013,16257,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,1.0,2014,12990,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,1.0,2015,11284,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,1.0,2016,13180,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,2.0,2010,2116,URGENCIA NO CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,2.0,2011,3078,URGENCIA NO CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,2.0,2012,10287,URGENCIA NO CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,2.0,2013,14143,URGENCIA NO CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,2.0,2014,18534,URGENCIA NO CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,2.0,2015,16990,URGENCIA NO CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,2.0,2016,14445,URGENCIA NO CALIFICADA,MEDICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,3.0,2010,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,3.0,2011,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,3.0,2012,6,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,3.0,2013,435,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,3.0,2014,10,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,3.0,2015,5,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,3.0,2016,6,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,9.0,2010,2,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,9.0,2012,365,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,9.0,2013,94,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,9.0,2014,3,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,9.0,2015,3,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003162,CIUDAD DE MEXICO,9,SSA,236,2.0,9.0,2016,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,1.0,2010,25,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,1.0,2011,179,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,1.0,2012,2,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,1.0,2013,1,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,1.0,2016,2,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,2.0,2010,30,URGENCIA CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,2.0,2011,191,URGENCIA CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,2.0,2012,72,URGENCIA CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,2.0,2013,105,URGENCIA CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,2.0,2014,50,URGENCIA CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,2.0,2015,21,URGENCIA CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,2.0,2016,106,URGENCIA CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,3.0,2010,1,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,3.0,2012,2,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,3.0,2013,1,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,3.0,2014,3,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,3.0,2016,1,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,4.0,2010,239,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,4.0,2011,1155,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,4.0,2012,322,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,4.0,2013,425,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,4.0,2014,845,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,4.0,2015,559,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,1.0,4.0,2016,1229,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,1.0,2010,2,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,1.0,2011,48,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,1.0,2012,2,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,1.0,2013,5,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,1.0,2014,2,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,2.0,2010,110,URGENCIA NO CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,2.0,2011,79,URGENCIA NO CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,2.0,2012,2307,URGENCIA NO CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,2.0,2013,2067,URGENCIA NO CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,2.0,2014,1472,URGENCIA NO CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,2.0,2015,601,URGENCIA NO CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,2.0,2016,865,URGENCIA NO CALIFICADA,MEDICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,3.0,2010,5,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,3.0,2011,4,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,3.0,2012,5,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,3.0,2013,3,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,3.0,2014,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,3.0,2016,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,4.0,2010,15835,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,4.0,2011,18287,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,4.0,2012,18490,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,4.0,2013,18461,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,4.0,2014,19977,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,4.0,2015,14018,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,4.0,2016,15360,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,9.0,2014,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003372,CIUDAD DE MEXICO,9,SSA,80,2.0,9.0,2016,6,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,-1.0,1.0,2009,160,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,2.0,2009,1704,URGENCIA CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,3.0,2009,9,URGENCIA CALIFICADA,QUIRURGICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,4.0,2009,278,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,6.0,2009,14000,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,-1.0,9.0,2009,15,,NO ESPECIFICADO
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,1.0,2010,442,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,1.0,2011,571,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,1.0,2012,133,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,1.0,2013,1037,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,1.0,2014,1646,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,1.0,2015,957,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,1.0,2016,3,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,2.0,2010,1693,URGENCIA CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,2.0,2011,2065,URGENCIA CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,2.0,2012,816,URGENCIA CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,2.0,2013,1881,URGENCIA CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,2.0,2014,4304,URGENCIA CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,2.0,2015,2931,URGENCIA CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,2.0,2016,2724,URGENCIA CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,3.0,2010,621,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,3.0,2011,726,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,3.0,2012,82,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,3.0,2013,504,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,3.0,2014,994,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,3.0,2015,876,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,3.0,2016,862,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,4.0,2010,4,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,4.0,2011,1,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,1.0,9.0,2010,1,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,1.0,2010,2220,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,1.0,2011,1992,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,1.0,2012,2741,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,1.0,2013,1527,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,1.0,2014,1540,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,1.0,2015,3274,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,1.0,2016,1950,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,2.0,2010,11218,URGENCIA NO CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,2.0,2011,14354,URGENCIA NO CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,2.0,2012,17688,URGENCIA NO CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,2.0,2013,18774,URGENCIA NO CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,2.0,2014,17994,URGENCIA NO CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,2.0,2015,19774,URGENCIA NO CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,2.0,2016,20707,URGENCIA NO CALIFICADA,MEDICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,3.0,2010,1734,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,3.0,2011,1753,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,3.0,2012,2567,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003384,CIUDAD DE MEXICO,9,SSA,65,2.0,3.0,2013,3063,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
